Device_id,Device_id_to,Device,Device_type,Device_mobility,Owner_id,Manufacturing_id,Application_id,Connectivity,X_GPS,Y_GPS,Intersection,Distance,Relation
D17,D18,4,0,1,0,0,2,1,340,272,0,255.43,0
D17,D19,4,0,1,0,0,2,0,340,272,0,224.72,0
D17,D20,4,0,1,0,0,2,0,340,272,0,307.0,0
D17,D21,4,0,1,1,0,2,0,340,272,0,372.59,0
D17,D22,4,0,1,0,0,2,0,340,272,0,265.07,0
D17,D23,4,0,1,0,0,2,0,340,272,0,297.85,0
D17,D24,4,0,1,0,0,2,0,340,272,0,166.96,0
D17,D25,4,0,1,0,0,2,0,340,272,0,224.01,0
D17,D26,4,0,1,0,0,2,0,340,272,0,456.33,0
D17,D27,4,0,1,0,0,2,0,340,272,0,260.09,0
D18,D1,4,0,1,0,0,11,0,166,85,0,119.08,0
D18,D2,4,0,1,0,0,11,0,166,85,0,96.1,0
D18,D3,4,0,1,0,0,11,0,166,85,0,291.03,0
D18,D4,4,0,1,0,0,11,0,166,85,0,363.08,0
D18,D5,4,0,1,0,0,11,0,166,85,0,347.52,0
D18,D6,4,0,1,0,0,11,0,166,85,0,385.05,0
D18,D7,4,0,1,0,0,11,0,166,85,0,48.84,0
D18,D8,4,0,1,0,0,11,0,166,85,0,246.68,0
D18,D9,4,0,1,0,0,11,0,166,85,0,180.62,0
D18,D10,4,0,1,0,0,11,0,166,85,0,340.78,0
D18,D11,4,0,1,0,0,11,1,166,85,0,539.42,0
D18,D12,4,0,1,0,0,11,1,166,85,0,498.79,0
D18,D13,4,0,1,0,0,11,1,166,85,0,218.98,0
D18,D14,4,0,1,0,0,11,0,166,85,0,131.37,0
D18,D15,4,0,1,0,0,11,0,166,85,0,536.27,0
D18,D16,4,0,1,0,0,11,0,166,85,0,657.74,0
D18,D17,4,0,1,0,0,11,1,166,85,0,255.43,0
D18,D19,4,0,1,0,0,11,0,166,85,0,68.88,0
D18,D20,4,0,1,0,0,11,0,166,85,0,378.71,0
D18,D21,4,0,1,0,0,11,0,166,85,0,493.62,0
D18,D22,4,0,1,0,0,11,0,166,85,0,474.85,0
D18,D23,4,0,1,0,0,11,0,166,85,0,316.28,0
D18,D24,4,0,1,0,0,11,0,166,85,0,296.44,0
D18,D25,4,0,1,0,0,11,0,166,85,0,474.16,0
D18,D26,4,0,1,0,0,11,0,166,85,0,711.37,0
D18,D27,4,0,1,0,0,11,0,166,85,0,492.88,0
D19,D1,5,1,1,0,0,2,0,150,152,0,114.04,3
D19,D2,5,1,1,0,0,2,0,150,152,0,140.25,3
D19,D3,5,1,1,0,0,2,0,150,152,0,246.4,3
D19,D4,5,1,1,0,0,2,0,150,152,0,358.51,3
D19,D5,5,1,1,0,0,2,0,150,152,0,351.2,3
D19,D6,5,1,1,0,0,2,0,150,152,0,318.16,3
D19,D7,5,1,1,0,0,2,0,150,152,0,112.71,3
D19,D8,5,1,1,0,0,2,0,150,152,0,207.94,3
D19,D9,5,1,1,0,0,2,0,150,152,0,117.46,3
D19,D10,5,1,1,0,0,2,0,150,152,0,273.09,3
D19,D11,5,1,1,0,0,2,0,150,152,0,503.85,0
D19,D12,5,1,1,0,0,2,0,150,152,0,529.4,0
D19,D13,5,1,1,0,0,2,0,150,152,0,221.23,0
D19,D14,5,1,1,0,0,2,1,150,152,0,68.68,0
D19,D15,5,1,1,0,1,2,1,150,152,0,473.56,0
D19,D16,5,1,1,0,0,2,1,150,152,0,627.61,0
D19,D17,5,1,1,0,0,2,0,150,152,0,224.72,0
D19,D18,5,1,1,0,0,2,0,150,152,0,68.88,0
D19,D20,5,1,1,0,0,2,1,150,152,0,309.92,0
D19,D21,5,1,1,0,0,2,1,150,152,0,425.68,0
D19,D22,5,1,1,0,0,2,1,150,152,0,469.06,0
D19,D23,5,1,1,0,0,2,0,150,152,0,353.97,3
D19,D24,5,1,1,0,1,2,0,150,152,0,234.09,0
D19,D25,5,1,1,0,0,2,1,150,152,0,448.64,0
D19,D26,5,1,1,0,0,2,1,150,152,0,678.35,0
D19,D27,5,1,1,0,0,2,1,150,152,0,441.62,0
D20,D1,5,1,1,0,0,6,0,95,457,0,359.09,3
D20,D2,5,1,1,0,0,6,0,95,457,0,425.31,4
D20,D3,5,1,1,0,0,6,0,95,457,0,251.56,3
D20,D4,5,1,1,0,0,6,0,95,457,0,467.61,4
D20,D5,5,1,1,0,0,6,0,95,457,0,490.1,4
D20,D6,5,1,1,0,0,6,0,95,457,0,66.29,3
D20,D7,5,1,1,0,0,6,0,95,457,0,418.9,4
D20,D8,5,1,1,0,0,6,0,95,457,0,273.93,3
D20,D9,5,1,1,0,0,6,0,95,457,0,220.42,3
D20,D10,5,1,1,0,0,6,0,95,457,0,57.69,3
D20,D11,5,1,1,0,0,6,0,95,457,0,434.84,0
D20,D12,5,1,1,0,0,6,0,95,457,0,723.25,0
D20,D13,5,1,1,0,0,6,0,95,457,0,403.98,0
D20,D14,5,1,1,0,0,6,1,95,457,0,259.03,0
D20,D15,5,1,1,0,0,6,1,95,457,0,223.45,0
D20,D16,5,1,1,0,0,6,1,95,457,0,563.24,0
D20,D17,5,1,1,0,0,6,0,95,457,0,307.0,0
D20,D18,5,1,1,0,0,6,0,95,457,0,378.71,0
D20,D19,5,1,1,0,0,6,1,95,457,0,309.92,0
D20,D21,5,1,1,0,0,6,1,95,457,0,123.94,0
D20,D22,5,1,1,0,0,6,1,95,457,0,544.59,0
D20,D23,5,1,1,0,0,6,0,95,457,0,588.59,4
D20,D24,5,1,1,0,0,6,0,95,457,0,140.35,3
D20,D25,5,1,1,0,0,6,1,95,457,0,445.03,0
D20,D26,5,1,1,0,0,6,1,95,457,0,591.79,0
D20,D27,5,1,1,0,0,6,1,95,457,0,293.95,0
D21,D1,5,1,1,0,0,1,0,126,577,0,482.35,4
D21,D2,5,1,1,0,0,1,0,126,577,0,529.24,4
D21,D3,5,1,1,0,0,1,0,126,577,0,307.06,3
D21,D4,5,1,1,0,0,1,0,126,577,0,514.32,4
D21,D5,5,1,1,0,0,1,0,126,577,0,544.69,4
D21,D6,5,1,1,0,0,1,0,126,577,0,112.27,3
D21,D7,5,1,1,0,0,1,0,126,577,0,530.47,4
D21,D8,5,1,1,0,0,1,0,126,577,0,343.76,3
D21,D9,5,1,1,0,0,1,0,126,577,0,343.59,3
D21,D10,5,1,1,0,0,1,0,126,577,0,152.95,3
D21,D11,5,1,1,0,0,1,0,126,577,0,413.59,0
D21,D12,5,1,1,0,0,1,0,126,577,0,782.62,0
D21,D13,5,1,1,0,0,1,0,126,577,0,481.92,0
D21,D14,5,1,1,0,0,1,1,126,577,0,379.96,0
D21,D15,5,1,1,0,0,1,1,126,577,0,133.24,0
D21,D16,5,1,1,0,0,1,1,126,577,0,530.46,0
D21,D17,5,1,1,0,0,1,0,126,577,0,372.59,0
D21,D18,5,1,1,0,0,1,0,126,577,0,493.62,0
D21,D19,5,1,1,0,0,1,1,126,577,0,425.68,0
D21,D20,5,1,1,0,0,1,1,126,577,0,123.94,0
D21,D22,5,1,1,0,0,1,1,126,577,0,571.11,0
D21,D23,5,1,1,0,0,1,0,126,577,0,668.51,4
D21,D24,5,1,1,0,0,1,0,126,577,0,216.39,3
D21,D25,5,1,1,0,0,1,1,126,577,0,451.35,0
D21,D26,5,1,1,0,0,1,1,126,577,0,547.04,0
D21,D27,5,1,1,0,0,1,1,126,577,0,258.5,0
D22,D1,5,1,1,0,0,13,0,605,266,0,580.93,4
D22,D2,5,1,1,0,0,13,0,605,266,0,399.28,3
D22,D3,5,1,1,0,0,13,0,605,266,0,298.1,3
D22,D4,5,1,1,0,0,13,0,605,266,0,111.79,3
D22,D5,5,1,1,0,0,13,0,605,266,0,135.09,3
D22,D6,5,1,1,0,0,13,0,605,266,0,489.53,4
D22,D7,5,1,1,0,0,13,0,605,266,0,456.29,4
D22,D8,5,1,1,0,0,13,0,605,266,0,296.67,3
D22,D9,5,1,1,0,0,13,0,605,266,0,535.73,4
D22,D10,5,1,1,0,0,13,0,605,266,0,488.59,4
D22,D11,5,1,1,0,0,13,0,605,266,0,230.87,0
D22,D12,5,1,1,0,0,13,0,605,266,0,268.29,0
D22,D13,5,1,1,0,0,13,0,605,266,0,256.07,0
D22,D14,5,1,1,0,0,13,1,605,266,0,510.55,0
D22,D15,5,1,1,0,0,13,1,605,266,0,494.27,0
D22,D16,5,1,1,0,0,13,1,605,266,0,264.58,0
D22,D17,5,1,1,0,0,13,0,605,266,0,265.07,0
D22,D18,5,1,1,0,0,13,0,605,266,0,474.85,0
D22,D19,5,1,1,0,0,13,1,605,266,0,469.06,0
D22,D20,5,1,1,0,0,13,1,605,266,0,544.59,0
D22,D21,5,1,1,0,0,13,1,605,266,0,571.11,0
D22,D23,5,1,1,0,0,13,0,605,266,0,292.93,3
D22,D24,5,1,1,0,0,13,0,605,266,0,409.61,4
D22,D25,5,1,1,0,0,13,1,605,266,0,137.71,0
D22,D26,5,1,1,0,0,13,1,605,266,0,325.19,0
D22,D27,5,1,1,0,0,13,1,605,266,0,346.11,0
D23,D1,6,1,1,0,0,13,1,472,5,0,434.73,4
D23,D2,6,1,1,0,0,13,1,472,5,0,220.33,3
D23,D3,6,1,1,0,0,13,1,472,5,0,365.44,3
D23,D4,6,1,1,0,0,13,1,472,5,0,221.9,3
D23,D5,6,1,1,0,0,13,1,472,5,0,178.21,3
D23,D6,6,1,1,0,0,13,1,472,5,0,559.97,4
D23,D7,6,1,1,0,0,13,1,472,5,0,274.06,3
D23,D8,6,1,1,0,0,13,1,472,5,0,324.85,3
D23,D9,6,1,1,0,0,13,1,472,5,0,464.64,4
D23,D10,6,1,1,0,0,13,1,472,5,0,533.52,4
D23,D11,6,1,1,0,0,13,1,472,5,0,482.38,4
D23,D12,6,1,1,0,0,13,1,472,5,0,186.01,3
D23,D13,6,1,1,0,0,13,1,472,5,0,186.68,3
D23,D14,6,1,1,0,0,13,0,472,5,0,419.97,0
D23,D15,6,1,1,0,0,13,0,472,5,0,646.84,0
D23,D16,6,1,1,0,0,13,0,472,5,0,551.87,0
D23,D17,6,1,1,0,0,13,1,472,5,0,297.85,0
D23,D18,6,1,1,0,0,13,1,472,5,0,316.28,0
D23,D19,6,1,1,0,0,13,1,472,5,0,353.97,3
D23,D20,6,1,1,0,0,13,1,472,5,0,588.59,4
D23,D21,6,1,1,0,0,13,1,472,5,0,668.51,4
D23,D22,6,1,1,0,0,13,1,472,5,0,292.93,3
D23,D24,6,1,1,0,0,13,1,472,5,0,455.25,0
D23,D25,6,1,1,0,0,13,0,472,5,0,384.04,0
D23,D26,6,1,1,0,0,13,0,472,5,0,612.9,0
D23,D27,6,1,1,0,0,13,0,472,5,0,532.02,0
D24,D1,6,1,1,0,0,6,1,211,378,0,321.4,3
D24,D2,6,1,1,0,0,6,1,211,378,0,316.81,3
D24,D3,6,1,1,0,0,6,1,211,378,0,112.54,3
D24,D4,6,1,1,0,0,6,1,211,378,0,327.89,3
D24,D5,6,1,1,0,0,6,1,211,378,0,349.76,3
D24,D6,6,1,1,0,0,6,1,211,378,0,105.19,3
D24,D7,6,1,1,0,0,6,1,211,378,0,326.12,3
D24,D8,6,1,1,0,0,6,1,211,378,0,134.42,3
D24,D9,6,1,1,0,0,6,1,211,378,0,198.7,3
D24,D10,6,1,1,0,0,6,1,211,378,0,82.66,3
D24,D11,6,1,1,0,0,6,1,211,378,0,335.2,3
D24,D12,6,1,1,0,0,6,1,211,378,0,583.47,4
D24,D13,6,1,1,0,0,6,1,211,378,0,268.8,3
D24,D14,6,1,1,0,0,6,0,211,378,0,212.0,0
D24,D15,6,1,1,0,1,6,0,211,378,0,239.89,0
D24,D16,6,1,1,0,0,6,0,211,378,0,467.07,0
D24,D17,6,1,1,0,0,6,1,211,378,0,166.96,0
D24,D18,6,1,1,0,0,6,1,211,378,0,296.44,0
D24,D19,6,1,1,0,1,6,1,211,378,0,234.09,0
D24,D20,6,1,1,0,0,6,1,211,378,0,140.35,3
D24,D21,6,1,1,0,0,6,1,211,378,0,216.39,3
D24,D22,6,1,1,0,0,6,1,211,378,0,409.61,4
D24,D23,6,1,1,0,0,6,1,211,378,0,455.25,0
D24,D25,6,1,1,0,0,6,0,211,378,0,323.06,0
D24,D26,6,1,1,0,0,6,0,211,378,0,505.85,0
D24,D27,6,1,1,0,0,6,0,211,378,0,226.63,0
D25,D1,7,0,0,0,0,26,0,534,384,0,562.39,0
D25,D2,7,0,0,0,0,26,0,534,384,0,420.52,0
D25,D3,7,0,0,0,0,26,0,534,384,0,224.41,0
D25,D4,7,0,0,0,0,26,0,534,384,0,162.39,0
D25,D5,7,0,0,0,0,26,0,534,384,0,205.83,0
D25,D6,7,0,0,0,0,26,0,534,384,0,383.76,0
D25,D7,7,0,0,0,0,26,0,534,384,0,469.52,0
D25,D8,7,0,0,0,0,26,0,534,384,0,245.42,0
D25,D9,7,0,0,0,0,26,0,534,384,0,486.43,0
D25,D10,7,0,0,0,0,26,0,534,384,0,393.14,0
D25,D11,7,0,0,0,0,26,0,534,384,0,100.12,0
D25,D12,7,0,0,0,0,26,0,534,384,0,400.67,0
D25,D13,7,0,0,0,0,26,0,534,384,0,275.41,0
D25,D14,7,0,0,0,0,26,1,534,384,0,473.1,0
D25,D15,7,0,0,0,0,26,1,534,384,0,362.35,0
D25,D16,7,0,0,0,0,26,1,534,384,0,185.91,0
D25,D17,7,0,0,0,0,26,0,534,384,0,224.01,0
D25,D18,7,0,0,0,0,26,0,534,384,0,474.16,0
D25,D19,7,0,0,0,0,26,0,534,384,0,448.64,0
D25,D20,7,0,0,0,0,26,0,534,384,0,445.03,0
D25,D21,7,0,0,0,0,26,0,534,384,0,451.35,0
D25,D22,7,0,0,0,0,26,0,534,384,0,137.71,0
D25,D23,7,0,0,1,0,26,0,534,384,0,384.04,0
D25,D24,7,0,0,0,0,26,0,534,384,0,323.06,0
D25,D26,7,0,0,0,0,26,1,534,384,0,243.56,0
D25,D27,7,0,0,0,0,26,1,534,384,0,211.52,0
D26,D1,7,0,0,0,0,12,0,673,584,0,789.88,0
D26,D2,7,0,0,0,0,12,0,673,584,0,663.27,0
D26,D3,7,0,0,0,0,12,0,673,584,0,436.08,0
D26,D4,7,0,0,0,0,12,0,673,584,0,398.08,0
D26,D5,7,0,0,0,0,12,0,673,584,0,438.56,0
D26,D6,7,0,0,0,0,12,0,673,584,0,525.51,0
D26,D7,7,0,0,0,0,12,0,673,584,0,710.54,0
D26,D8,7,0,0,0,0,12,0,673,584,0,470.43,0
D26,D9,7,0,0,0,0,12,0,673,584,0,695.22,0
D26,D10,7,0,0,0,0,12,0,673,584,0,553.34,0
D26,D11,7,0,0,0,0,12,0,673,584,0,175.32,0
D26,D12,7,0,0,0,0,12,0,673,584,0,581.19,0
D26,D13,7,0,0,0,0,12,0,673,584,0,518.93,0
D26,D14,7,0,0,0,0,12,1,673,584,0,691.72,0
D26,D15,7,0,0,0,0,12,1,673,584,0,420.07,0
D26,D16,7,0,0,0,0,12,1,673,584,0,61.03,0
D26,D17,7,0,0,0,0,12,0,673,584,0,456.33,0
D26,D18,7,0,0,0,0,12,0,673,584,0,711.37,0
D26,D19,7,0,0,0,0,12,0,673,584,0,678.35,0
D26,D20,7,0,0,0,0,12,0,673,584,0,591.79,0
D26,D21,7,0,0,0,0,12,0,673,584,0,547.04,0
D26,D22,7,0,0,0,0,12,0,673,584,0,325.19,0
D26,D23,7,0,0,0,0,12,0,673,584,0,612.9,0
D26,D24,7,0,0,0,0,12,0,673,584,0,505.85,0
D26,D25,7,0,0,0,0,12,1,673,584,0,243.56,0
D26,D27,7,0,0,0,0,12,1,673,584,0,298.12,0
D27,D1,7,0,0,0,0,7,0,380,529,0,541.67,0
D27,D2,7,0,0,0,0,7,0,380,529,0,479.27,0
D27,D3,7,0,0,0,0,7,0,380,529,0,204.6,0
D27,D4,7,0,0,0,0,7,0,380,529,0,327.2,0
D27,D5,7,0,0,0,0,7,0,380,529,0,368.11,0
D27,D6,7,0,0,0,0,7,0,380,529,0,227.77,0
D27,D7,7,0,0,0,0,7,0,380,529,0,509.13,0
D27,D8,7,0,0,0,0,7,0,380,529,0,253.16,0
D27,D9,7,0,0,0,0,7,0,380,529,0,425.18,0
D27,D10,7,0,0,0,0,7,0,380,529,0,258.81,0
D27,D11,7,0,0,0,0,7,0,380,529,0,155.65,0
D27,D12,7,0,0,0,0,7,0,380,529,0,594.95,0
D27,D13,7,0,0,0,0,7,0,380,529,0,367.11,0
D27,D14,7,0,0,0,0,7,1,380,529,0,434.19,0
D27,D15,7,0,0,0,0,7,1,380,529,0,151.99,0
D27,D16,7,0,0,0,0,7,1,380,529,0,274.02,0
D27,D17,7,0,0,0,0,7,0,380,529,0,260.09,0
D27,D18,7,0,0,0,0,7,0,380,529,0,492.88,0
D27,D19,7,0,0,0,0,7,0,380,529,0,441.62,0
D27,D20,7,0,0,0,0,7,0,380,529,0,293.95,0
D27,D21,7,0,0,0,0,7,0,380,529,0,258.5,0
D27,D22,7,0,0,0,0,7,0,380,529,0,346.11,0
D27,D23,7,0,0,0,0,7,0,380,529,0,532.02,0
D27,D24,7,0,0,0,0,7,0,380,529,0,226.63,0
D27,D25,7,0,0,0,0,7,1,380,529,0,211.52,0
D27,D26,7,0,0,0,0,7,1,380,529,0,298.12,0
